text,text_clean,token,stop,stemmed,sentiment
"""Kalau jadi pemimpin ya siap diinjak kepalanya oleh rakyat, karena tuannya adalah rakyat,"" ucap Ganjar.

#ganjarpranowo #catatanganjar #jateng #pilpres2024 #calonpresiden #beritaterkini #pdip #rakyat #pemimpin #tuan https://t.co/5zv7J9hgjE","kalau jadi pemimpin ya siap diinjak kepalanya oleh rakyat karena tuannya adalah rakyat ucap ganjar

ganjarpranowo catatanganjar jateng pilpres calonpresiden beritaterkini pdip rakyat pemimpin tuan httpstcozvjhgje","['kalau', 'jadi', 'pemimpin', 'ya', 'siap', 'diinjak', 'kepalanya', 'oleh', 'rakyat', 'karena', 'tuannya', 'adalah', 'rakyat', 'ucap', 'ganjar', 'ganjarpranowo', 'catatanganjar', 'jateng', 'pilpres', 'calonpresiden', 'beritaterkini', 'pdip', 'rakyat', 'pemimpin', 'tuan', 'httpstcozvjhgje']","['kalau', 'jadi', 'pemimpin', 'siap', 'diinjak', 'kepalanya', 'rakyat', 'tuannya', 'rakyat', 'ucap', 'ganjar', 'ganjarpranowo', 'catatanganjar', 'jateng', 'pilpres', 'calonpresiden', 'beritaterkini', 'pdip', 'rakyat', 'pemimpin', 'tuan', 'httpstcozvjhgje']","['kalau', 'jadi', 'pemimpin', 'siap', 'diinjak', 'kepalanya', 'rakyat', 'tuannya', 'rakyat', 'ucap', 'ganjar', 'ganjarpranowo', 'catatanganjar', 'jateng', 'pilpres', 'calonpresiden', 'beritaterkini', 'pdip', 'rakyat', 'pemimpin', 'tuan', 'httpstcozvjhgje']",netral
"@Hasbil_Lbs pertemuan pak AHY dengan puan itu hal yang biasa saja paling yang tidak biasa orang,yang tidak paham saja yang pasti pak Anis Baswedan calon presiden RI amin 🤲",hasbillbs pertemuan pak ahy dengan puan itu hal yang biasa saja paling yang tidak biasa orangyang tidak paham saja yang pasti pak anis baswedan calon presiden ri amin 🤲,"['hasbillbs', 'pertemuan', 'pak', 'ahy', 'dengan', 'puan', 'itu', 'hal', 'yang', 'biasa', 'saja', 'paling', 'yang', 'tidak', 'biasa', 'orangyang', 'tidak', 'paham', 'saja', 'yang', 'pasti', 'pak', 'anis', 'baswedan', 'calon', 'presiden', 'ri', 'amin', '🤲']","['hasbillbs', 'pertemuan', 'pak', 'ahy', 'puan', 'biasa', 'paling', 'biasa', 'orangyang', 'paham', 'pak', 'anis', 'baswedan', 'calon', 'presiden', 'ri', 'amin', '🤲']","['hasbillbs', 'pertemuan', 'pak', 'ahy', 'puan', 'biasa', 'paling', 'biasa', 'orangyang', 'paham', 'pak', 'anis', 'baswedan', 'calon', 'presiden', 'ri', 'amin', '🤲']",netral
"@erickthohir Panen Elektabilitas 

Survei terbaru Indonesia Political Opinion (IPO) mencatat elektabilitas Erick Thohir sebagai kandidat calon wakil presiden (cawapres) berada di posisi teratas. Erick bahkan mengalahkan Ketua Umum (Ketum) Partai Demokrat Agus Harimurti Yudhoyono (AHY) yang unggul di survei IPO sebelumnya. 

Untuk cawapres, ini nama-nama yang kami tawarkan kepada publik, tertinggi Erick Thohir, ini baru karena sebelumnya yang biasa bagus AHY, mungkin karena ketua umum dan propagandanya bagus.

#GanjarErickDuetTerbaik","erickthohir panen elektabilitas 

survei terbaru indonesia political opinion ipo mencatat elektabilitas erick thohir sebagai kandidat calon wakil presiden cawapres berada di posisi teratas erick bahkan mengalahkan ketua umum ketum partai demokrat agus harimurti yudhoyono ahy yang unggul di survei ipo sebelumnya 

untuk cawapres ini namanama yang kami tawarkan kepada publik tertinggi erick thohir ini baru karena sebelumnya yang biasa bagus ahy mungkin karena ketua umum dan propagandanya bagus

ganjarerickduetterbaik","['erickthohir', 'panen', 'elektabilitas', 'survei', 'terbaru', 'indonesia', 'political', 'opinion', 'ipo', 'mencatat', 'elektabilitas', 'erick', 'thohir', 'sebagai', 'kandidat', 'calon', 'wakil', 'presiden', 'cawapres', 'berada', 'di', 'posisi', 'teratas', 'erick', 'bahkan', 'mengalahkan', 'ketua', 'umum', 'ketum', 'partai', 'demokrat', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'yang', 'unggul', 'di', 'survei', 'ipo', 'sebelumnya', 'untuk', 'cawapres', 'ini', 'namanama', 'yang', 'kami', 'tawarkan', 'kepada', 'publik', 'tertinggi', 'erick', 'thohir', 'ini', 'baru', 'karena', 'sebelumnya', 'yang', 'biasa', 'bagus', 'ahy', 'mungkin', 'karena', 'ketua', 'umum', 'dan', 'propagandanya', 'bagus', 'ganjarerickduetterbaik']","['erickthohir', 'panen', 'elektabilitas', 'survei', 'terbaru', 'indonesia', 'political', 'opinion', 'ipo', 'mencatat', 'elektabilitas', 'erick', 'thohir', 'kandidat', 'calon', 'wakil', 'presiden', 'cawapres', 'berada', 'posisi', 'teratas', 'erick', 'bahkan', 'mengalahkan', 'ketua', 'umum', 'ketum', 'partai', 'demokrat', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'unggul', 'survei', 'ipo', 'sebelumnya', 'cawapres', 'namanama', 'tawarkan', 'publik', 'tertinggi', 'erick', 'thohir', 'baru', 'sebelumnya', 'biasa', 'bagus', 'ahy', 'mungkin', 'ketua', 'umum', 'propagandanya', 'bagus', 'ganjarerickduetterbaik']","['erickthohir', 'panen', 'elektabilitas', 'survei', 'terbaru', 'indonesia', 'political', 'opinion', 'ipo', 'mencatat', 'elektabilitas', 'erick', 'thohir', 'kandidat', 'calon', 'wakil', 'presiden', 'cawapres', 'berada', 'posisi', 'teratas', 'erick', 'bahkan', 'mengalahkan', 'ketua', 'umum', 'ketum', 'partai', 'demokrat', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'unggul', 'survei', 'ipo', 'sebelumnya', 'cawapres', 'namanama', 'tawarkan', 'publik', 'tertinggi', 'erick', 'thohir', 'baru', 'sebelumnya', 'biasa', 'bagus', 'ahy', 'mungkin', 'ketua', 'umum', 'propagandanya', 'bagus', 'ganjarerickduetterbaik']",netral
"Capres (Calon Presiden) dari PDI Perjuangan (PDIP) Ganjar Pranowo menggelar pertemuan dengan para generasi Z dan milenial Bali di Kebon Vintage Cars Bali Classic, Desa Kesiman Kertalangu, Kecamatan Denpasar Timur

https://t.co/JsuCaqQUH8","capres calon presiden dari pdi perjuangan pdip ganjar pranowo menggelar pertemuan dengan para generasi z dan milenial bali di kebon vintage cars bali classic desa kesiman kertalangu kecamatan denpasar timur

httpstcojsucaqquh","['capres', 'calon', 'presiden', 'dari', 'pdi', 'perjuangan', 'pdip', 'ganjar', 'pranowo', 'menggelar', 'pertemuan', 'dengan', 'para', 'generasi', 'z', 'dan', 'milenial', 'bali', 'di', 'kebon', 'vintage', 'cars', 'bali', 'classic', 'desa', 'kesiman', 'kertalangu', 'kecamatan', 'denpasar', 'timur', 'httpstcojsucaqquh']","['capres', 'calon', 'presiden', 'pdi', 'perjuangan', 'pdip', 'ganjar', 'pranowo', 'menggelar', 'pertemuan', 'generasi', 'z', 'milenial', 'bali', 'kebon', 'vintage', 'cars', 'bali', 'classic', 'desa', 'kesiman', 'kertalangu', 'kecamatan', 'denpasar', 'timur', 'httpstcojsucaqquh']","['capres', 'calon', 'presiden', 'pdi', 'perjuangan', 'pdip', 'ganjar', 'pranowo', 'menggelar', 'pertemuan', 'generasi', 'z', 'milenial', 'bali', 'kebon', 'vintage', 'cars', 'bali', 'classic', 'desa', 'kesiman', 'kertalangu', 'kecamatan', 'denpasar', 'timur', 'httpstcojsucaqquh']",netral
Lah klu mereka kluar anies ga jadi calon presiden donk 😑,lah klu mereka kluar anies ga jadi calon presiden donk 😑,"['lah', 'klu', 'mereka', 'kluar', 'anies', 'ga', 'jadi', 'calon', 'presiden', 'donk', '😑']","['lah', 'klu', 'kluar', 'anies', 'ga', 'jadi', 'calon', 'presiden', 'donk', '😑']","['lah', 'klu', 'kluar', 'anies', 'ga', 'jadi', 'calon', 'presiden', 'donk', '😑']",netral
"TAIK saja
Sama CALON PRESIDEN Negri SULAP","taik saja
sama calon presiden negri sulap","['taik', 'saja', 'sama', 'calon', 'presiden', 'negri', 'sulap']","['taik', 'sama', 'calon', 'presiden', 'negri', 'sulap']","['taik', 'sama', 'calon', 'presiden', 'negri', 'sulap']",netral
"Direktur Eksekutif Indonesia Political Review (IPR) Ujang Komaruddin, menilai PDIP memiliki alasan tersendiri, terkait rencana politik jangka panjang dalam mempertimbangkan kandidat calon wakil presiden (cawapres) pendamping Ganjar Pranowo. “Ya saya sih… https://t.co/X04gKpWuOB",direktur eksekutif indonesia political review ipr ujang komaruddin menilai pdip memiliki alasan tersendiri terkait rencana politik jangka panjang dalam mempertimbangkan kandidat calon wakil presiden cawapres pendamping ganjar pranowo “ya saya sih… httpstcoxgkpwuob,"['direktur', 'eksekutif', 'indonesia', 'political', 'review', 'ipr', 'ujang', 'komaruddin', 'menilai', 'pdip', 'memiliki', 'alasan', 'tersendiri', 'terkait', 'rencana', 'politik', 'jangka', 'panjang', 'dalam', 'mempertimbangkan', 'kandidat', 'calon', 'wakil', 'presiden', 'cawapres', 'pendamping', 'ganjar', 'pranowo', '“', 'ya', 'saya', 'sih…', 'httpstcoxgkpwuob']","['direktur', 'eksekutif', 'indonesia', 'political', 'review', 'ipr', 'ujang', 'komaruddin', 'menilai', 'pdip', 'memiliki', 'alasan', 'tersendiri', 'terkait', 'rencana', 'politik', 'jangka', 'panjang', 'mempertimbangkan', 'kandidat', 'calon', 'wakil', 'presiden', 'cawapres', 'pendamping', 'ganjar', 'pranowo', '“', 'sih…', 'httpstcoxgkpwuob']","['direktur', 'eksekutif', 'indonesia', 'political', 'review', 'ipr', 'ujang', 'komaruddin', 'menilai', 'pdip', 'memiliki', 'alasan', 'tersendiri', 'terkait', 'rencana', 'politik', 'jangka', 'panjang', 'mempertimbangkan', 'kandidat', 'calon', 'wakil', 'presiden', 'cawapres', 'pendamping', 'ganjar', 'pranowo', '“', 'sih…', 'httpstcoxgkpwuob']",netral
"Nama Erick Thohir berada dalam posisi teratas kandidat Cawapres yang ingin dipilih masyarakat jika disandingkan ke semua bakal calon presiden. Survei IPO pada rentang 5-13 Juni 2023 menemukan elektabilitas Erick sebesar 15,5 persen

@erickthohir 
#GanjarErickDuetTerbaik https://t.co/zyWOourWBz","nama erick thohir berada dalam posisi teratas kandidat cawapres yang ingin dipilih masyarakat jika disandingkan ke semua bakal calon presiden survei ipo pada rentang  juni  menemukan elektabilitas erick sebesar  persen

erickthohir 
ganjarerickduetterbaik httpstcozywoourwbz","['nama', 'erick', 'thohir', 'berada', 'dalam', 'posisi', 'teratas', 'kandidat', 'cawapres', 'yang', 'ingin', 'dipilih', 'masyarakat', 'jika', 'disandingkan', 'ke', 'semua', 'bakal', 'calon', 'presiden', 'survei', 'ipo', 'pada', 'rentang', 'juni', 'menemukan', 'elektabilitas', 'erick', 'sebesar', 'persen', 'erickthohir', 'ganjarerickduetterbaik', 'httpstcozywoourwbz']","['nama', 'erick', 'thohir', 'berada', 'posisi', 'teratas', 'kandidat', 'cawapres', 'dipilih', 'masyarakat', 'disandingkan', 'semua', 'bakal', 'calon', 'presiden', 'survei', 'ipo', 'rentang', 'juni', 'menemukan', 'elektabilitas', 'erick', 'sebesar', 'persen', 'erickthohir', 'ganjarerickduetterbaik', 'httpstcozywoourwbz']","['nama', 'erick', 'thohir', 'berada', 'posisi', 'teratas', 'kandidat', 'cawapres', 'dipilih', 'masyarakat', 'disandingkan', 'semua', 'bakal', 'calon', 'presiden', 'survei', 'ipo', 'rentang', 'juni', 'menemukan', 'elektabilitas', 'erick', 'sebesar', 'persen', 'erickthohir', 'ganjarerickduetterbaik', 'httpstcozywoourwbz']",netral
"Indonesia banget permisif begini. minta maaf, selesai. sampai penjahat perang pun bisa di urutan satu calon presiden paling populer. mantap.",indonesia banget permisif begini minta maaf selesai sampai penjahat perang pun bisa di urutan satu calon presiden paling populer mantap,"['indonesia', 'banget', 'permisif', 'begini', 'minta', 'maaf', 'selesai', 'sampai', 'penjahat', 'perang', 'pun', 'bisa', 'di', 'urutan', 'satu', 'calon', 'presiden', 'paling', 'populer', 'mantap']","['indonesia', 'banget', 'permisif', 'begini', 'minta', 'maaf', 'selesai', 'penjahat', 'perang', 'urutan', 'satu', 'calon', 'presiden', 'paling', 'populer', 'mantap']","['indonesia', 'banget', 'permisif', 'begini', 'minta', 'maaf', 'selesai', 'penjahat', 'perang', 'urutan', 'satu', 'calon', 'presiden', 'paling', 'populer', 'mantap']",netral
"Demokrat belum mengajukan apapun kepada PDIP kendati sebelumnya AHY diakui masuk bursa calon wakil presiden (cawapres) bagi kader PDIP, Ganjar Pranowo. https://t.co/Hq7W8R99st",demokrat belum mengajukan apapun kepada pdip kendati sebelumnya ahy diakui masuk bursa calon wakil presiden cawapres bagi kader pdip ganjar pranowo httpstcohqwrst,"['demokrat', 'belum', 'mengajukan', 'apapun', 'kepada', 'pdip', 'kendati', 'sebelumnya', 'ahy', 'diakui', 'masuk', 'bursa', 'calon', 'wakil', 'presiden', 'cawapres', 'bagi', 'kader', 'pdip', 'ganjar', 'pranowo', 'httpstcohqwrst']","['demokrat', 'mengajukan', 'apapun', 'pdip', 'kendati', 'sebelumnya', 'ahy', 'diakui', 'masuk', 'bursa', 'calon', 'wakil', 'presiden', 'cawapres', 'kader', 'pdip', 'ganjar', 'pranowo', 'httpstcohqwrst']","['demokrat', 'mengajukan', 'apapun', 'pdip', 'kendati', 'sebelumnya', 'ahy', 'diakui', 'masuk', 'bursa', 'calon', 'wakil', 'presiden', 'cawapres', 'kader', 'pdip', 'ganjar', 'pranowo', 'httpstcohqwrst']",netral
"@inspiredrans Pantas seramai ini, yang disambut pak ganjar calon presiden toh #GPdiPulauSeribuMasjid",inspiredrans pantas seramai ini yang disambut pak ganjar calon presiden toh gpdipulauseribumasjid,"['inspiredrans', 'pantas', 'seramai', 'ini', 'yang', 'disambut', 'pak', 'ganjar', 'calon', 'presiden', 'toh', 'gpdipulauseribumasjid']","['inspiredrans', 'pantas', 'seramai', 'disambut', 'pak', 'ganjar', 'calon', 'presiden', 'gpdipulauseribumasjid']","['inspiredrans', 'pantas', 'seramai', 'disambut', 'pak', 'ganjar', 'calon', 'presiden', 'gpdipulauseribumasjid']",netral
"@VIVAcoid Oke, fix
Ignore calon presiden dari pedeipeh😄👍👍👍","vivacoid oke fix
ignore calon presiden dari pedeipeh😄👍👍👍","['vivacoid', 'oke', 'fix', 'ignore', 'calon', 'presiden', 'dari', 'pedeipeh😄👍👍👍']","['vivacoid', 'oke', 'fix', 'ignore', 'calon', 'presiden', 'pedeipeh😄👍👍👍']","['vivacoid', 'oke', 'fix', 'ignore', 'calon', 'presiden', 'pedeipeh😄👍👍👍']",negatif
"Selain bertemu dengan para pendukung, Bakal Calon Presiden (Bacapres) Ganjar Pranowo menyempatkan diri untuk berziarah. .

 #Okezone #BeritaTerkini #BeritaDaerah . https://t.co/rj2ZOHPyLX","selain bertemu dengan para pendukung bakal calon presiden bacapres ganjar pranowo menyempatkan diri untuk berziarah 

 okezone beritaterkini beritadaerah  httpstcorjzohpylx","['selain', 'bertemu', 'dengan', 'para', 'pendukung', 'bakal', 'calon', 'presiden', 'bacapres', 'ganjar', 'pranowo', 'menyempatkan', 'diri', 'untuk', 'berziarah', 'okezone', 'beritaterkini', 'beritadaerah', 'httpstcorjzohpylx']","['bertemu', 'pendukung', 'bakal', 'calon', 'presiden', 'bacapres', 'ganjar', 'pranowo', 'menyempatkan', 'diri', 'berziarah', 'okezone', 'beritaterkini', 'beritadaerah', 'httpstcorjzohpylx']","['bertemu', 'pendukung', 'bakal', 'calon', 'presiden', 'bacapres', 'ganjar', 'pranowo', 'menyempatkan', 'diri', 'berziarah', 'okezone', 'beritaterkini', 'beritadaerah', 'httpstcorjzohpylx']",netral
Bakal calon presiden usungan Partai Demokrasi Indonesia Perjuangan (PDIP) Ganjar Pranowo menanggapi positif pertemuan antara Ketua DPP PDIP Puan Maharani dengan Ketua Umum (Ketum) Partai Demokrat Agus Harimurti Yudhoyono (AHY). “Komunikasi politik harus… https://t.co/yjOdjAe1SI,bakal calon presiden usungan partai demokrasi indonesia perjuangan pdip ganjar pranowo menanggapi positif pertemuan antara ketua dpp pdip puan maharani dengan ketua umum ketum partai demokrat agus harimurti yudhoyono ahy “komunikasi politik harus… httpstcoyjodjaesi,"['bakal', 'calon', 'presiden', 'usungan', 'partai', 'demokrasi', 'indonesia', 'perjuangan', 'pdip', 'ganjar', 'pranowo', 'menanggapi', 'positif', 'pertemuan', 'antara', 'ketua', 'dpp', 'pdip', 'puan', 'maharani', 'dengan', 'ketua', 'umum', 'ketum', 'partai', 'demokrat', 'agus', 'harimurti', 'yudhoyono', 'ahy', '“', 'komunikasi', 'politik', 'harus…', 'httpstcoyjodjaesi']","['bakal', 'calon', 'presiden', 'usungan', 'partai', 'demokrasi', 'indonesia', 'perjuangan', 'pdip', 'ganjar', 'pranowo', 'menanggapi', 'positif', 'pertemuan', 'ketua', 'dpp', 'pdip', 'puan', 'maharani', 'ketua', 'umum', 'ketum', 'partai', 'demokrat', 'agus', 'harimurti', 'yudhoyono', 'ahy', '“', 'komunikasi', 'politik', 'harus…', 'httpstcoyjodjaesi']","['bakal', 'calon', 'presiden', 'usungan', 'partai', 'demokrasi', 'indonesia', 'perjuangan', 'pdip', 'ganjar', 'pranowo', 'menanggapi', 'positif', 'pertemuan', 'ketua', 'dpp', 'pdip', 'puan', 'maharani', 'ketua', 'umum', 'ketum', 'partai', 'demokrat', 'agus', 'harimurti', 'yudhoyono', 'ahy', '“', 'komunikasi', 'politik', 'harus…', 'httpstcoyjodjaesi']",netral
Bakal calon presiden (bacapres) dari PDIP Ganjar Pranowo berkunjung ke Nusa Tenggara Barat (NTB). https://t.co/GrVVT7WRD4,bakal calon presiden bacapres dari pdip ganjar pranowo berkunjung ke nusa tenggara barat ntb httpstcogrvvtwrd,"['bakal', 'calon', 'presiden', 'bacapres', 'dari', 'pdip', 'ganjar', 'pranowo', 'berkunjung', 'ke', 'nusa', 'tenggara', 'barat', 'ntb', 'httpstcogrvvtwrd']","['bakal', 'calon', 'presiden', 'bacapres', 'pdip', 'ganjar', 'pranowo', 'berkunjung', 'nusa', 'tenggara', 'barat', 'ntb', 'httpstcogrvvtwrd']","['bakal', 'calon', 'presiden', 'bacapres', 'pdip', 'ganjar', 'pranowo', 'berkunjung', 'nusa', 'tenggara', 'barat', 'ntb', 'httpstcogrvvtwrd']",netral
"Kiai Asep menyebut di dalam kunjungan Menhan PrabowoAja itu tidak membicarakan kegiatan politik maupun meminta dukungan maju sebagai calon Presiden.
#KitaSemuaBersatu #NeruskePakdhe Prabowo Subianto","kiai asep menyebut di dalam kunjungan menhan prabowoaja itu tidak membicarakan kegiatan politik maupun meminta dukungan maju sebagai calon presiden
kitasemuabersatu neruskepakdhe prabowo subianto","['kiai', 'asep', 'menyebut', 'di', 'dalam', 'kunjungan', 'menhan', 'prabowoaja', 'itu', 'tidak', 'membicarakan', 'kegiatan', 'politik', 'maupun', 'meminta', 'dukungan', 'maju', 'sebagai', 'calon', 'presiden', 'kitasemuabersatu', 'neruskepakdhe', 'prabowo', 'subianto']","['kiai', 'asep', 'menyebut', 'kunjungan', 'menhan', 'prabowoaja', 'membicarakan', 'kegiatan', 'politik', 'maupun', 'meminta', 'dukungan', 'maju', 'calon', 'presiden', 'kitasemuabersatu', 'neruskepakdhe', 'prabowo', 'subianto']","['kiai', 'asep', 'menyebut', 'kunjungan', 'menhan', 'prabowoaja', 'membicarakan', 'kegiatan', 'politik', 'maupun', 'meminta', 'dukungan', 'maju', 'calon', 'presiden', 'kitasemuabersatu', 'neruskepakdhe', 'prabowo', 'subianto']",netral
"@Munir_Timur @ganjarpranowo Kata Judika (juri Indonesian idol), syarat untuk menjadi penyanyi bagus harus punya orisinalitas dan kualitas. Level penyanyi lho. Terus den GP sebagai calon presiden, punya modal kualitas dan orisinalitas nggak? Cuma nanya nih",munirtimur ganjarpranowo kata judika juri indonesian idol syarat untuk menjadi penyanyi bagus harus punya orisinalitas dan kualitas level penyanyi lho terus den gp sebagai calon presiden punya modal kualitas dan orisinalitas nggak cuma nanya nih,"['munirtimur', 'ganjarpranowo', 'kata', 'judika', 'juri', 'indonesian', 'idol', 'syarat', 'untuk', 'menjadi', 'penyanyi', 'bagus', 'harus', 'punya', 'orisinalitas', 'dan', 'kualitas', 'level', 'penyanyi', 'lho', 'terus', 'den', 'gp', 'sebagai', 'calon', 'presiden', 'punya', 'modal', 'kualitas', 'dan', 'orisinalitas', 'nggak', 'cuma', 'nanya', 'nih']","['munirtimur', 'ganjarpranowo', 'kata', 'judika', 'juri', 'indonesian', 'idol', 'syarat', 'menjadi', 'penyanyi', 'bagus', 'punya', 'orisinalitas', 'kualitas', 'level', 'penyanyi', 'lho', 'terus', 'den', 'gp', 'calon', 'presiden', 'punya', 'modal', 'kualitas', 'orisinalitas', 'cuma', 'nanya', 'nih']","['munirtimur', 'ganjarpranowo', 'kata', 'judika', 'juri', 'indonesian', 'idol', 'syarat', 'menjadi', 'penyanyi', 'bagus', 'punya', 'orisinalitas', 'kualitas', 'level', 'penyanyi', 'lho', 'terus', 'den', 'gp', 'calon', 'presiden', 'punya', 'modal', 'kualitas', 'orisinalitas', 'cuma', 'nanya', 'nih']",netral
"di dalam salah satu poin kerja sama calon presiden dan calon wakil presiden dari koalisi Gerindra dan PKB ditentukan oleh Pak PrabowoAja dan Pak Muhaimin.
#KitaSemuaBersatu #NeruskePakdhe Prabowo Subianto","di dalam salah satu poin kerja sama calon presiden dan calon wakil presiden dari koalisi gerindra dan pkb ditentukan oleh pak prabowoaja dan pak muhaimin
kitasemuabersatu neruskepakdhe prabowo subianto","['di', 'dalam', 'salah', 'satu', 'poin', 'kerja', 'sama', 'calon', 'presiden', 'dan', 'calon', 'wakil', 'presiden', 'dari', 'koalisi', 'gerindra', 'dan', 'pkb', 'ditentukan', 'oleh', 'pak', 'prabowoaja', 'dan', 'pak', 'muhaimin', 'kitasemuabersatu', 'neruskepakdhe', 'prabowo', 'subianto']","['salah', 'satu', 'poin', 'kerja', 'sama', 'calon', 'presiden', 'calon', 'wakil', 'presiden', 'koalisi', 'gerindra', 'pkb', 'ditentukan', 'pak', 'prabowoaja', 'pak', 'muhaimin', 'kitasemuabersatu', 'neruskepakdhe', 'prabowo', 'subianto']","['salah', 'satu', 'poin', 'kerja', 'sama', 'calon', 'presiden', 'calon', 'wakil', 'presiden', 'koalisi', 'gerindra', 'pkb', 'ditentukan', 'pak', 'prabowoaja', 'pak', 'muhaimin', 'kitasemuabersatu', 'neruskepakdhe', 'prabowo', 'subianto']",netral
"Nama @erickthohir berada dalam posisi teratas kandidat calon wakil presiden (cawapres) yang ingin dipilih masyarakat jika disandingkan ke semua calon calon presiden

#GanjarErickDuetTerbaik https://t.co/ek1K7J1oLN","nama erickthohir berada dalam posisi teratas kandidat calon wakil presiden cawapres yang ingin dipilih masyarakat jika disandingkan ke semua calon calon presiden

ganjarerickduetterbaik httpstcoekkjoln","['nama', 'erickthohir', 'berada', 'dalam', 'posisi', 'teratas', 'kandidat', 'calon', 'wakil', 'presiden', 'cawapres', 'yang', 'ingin', 'dipilih', 'masyarakat', 'jika', 'disandingkan', 'ke', 'semua', 'calon', 'calon', 'presiden', 'ganjarerickduetterbaik', 'httpstcoekkjoln']","['nama', 'erickthohir', 'berada', 'posisi', 'teratas', 'kandidat', 'calon', 'wakil', 'presiden', 'cawapres', 'dipilih', 'masyarakat', 'disandingkan', 'semua', 'calon', 'calon', 'presiden', 'ganjarerickduetterbaik', 'httpstcoekkjoln']","['nama', 'erickthohir', 'berada', 'posisi', 'teratas', 'kandidat', 'calon', 'wakil', 'presiden', 'cawapres', 'dipilih', 'masyarakat', 'disandingkan', 'semua', 'calon', 'calon', 'presiden', 'ganjarerickduetterbaik', 'httpstcoekkjoln']",netral
"kepada belasan ulama-kiai kondang asal Jatim terkait rencana pencalonannya sebagai calon presiden di Pilpres 2024.
#KitaSemuaBersatu #NeruskePakdhe Prabowo Subianto","kepada belasan ulamakiai kondang asal jatim terkait rencana pencalonannya sebagai calon presiden di pilpres 
kitasemuabersatu neruskepakdhe prabowo subianto","['kepada', 'belasan', 'ulamakiai', 'kondang', 'asal', 'jatim', 'terkait', 'rencana', 'pencalonannya', 'sebagai', 'calon', 'presiden', 'di', 'pilpres', 'kitasemuabersatu', 'neruskepakdhe', 'prabowo', 'subianto']","['belasan', 'ulamakiai', 'kondang', 'asal', 'jatim', 'terkait', 'rencana', 'pencalonannya', 'calon', 'presiden', 'pilpres', 'kitasemuabersatu', 'neruskepakdhe', 'prabowo', 'subianto']","['belasan', 'ulamakiai', 'kondang', 'asal', 'jatim', 'terkait', 'rencana', 'pencalonannya', 'calon', 'presiden', 'pilpres', 'kitasemuabersatu', 'neruskepakdhe', 'prabowo', 'subianto']",netral
@yodisss memang beliau nih calon presiden yy banyak pendukung nya🤗 #GPdiPulauSeribuMasjid,yodisss memang beliau nih calon presiden yy banyak pendukung nya🤗 gpdipulauseribumasjid,"['yodisss', 'memang', 'beliau', 'nih', 'calon', 'presiden', 'yy', 'banyak', 'pendukung', 'nya🤗', 'gpdipulauseribumasjid']","['yodisss', 'memang', 'beliau', 'nih', 'calon', 'presiden', 'yy', 'banyak', 'pendukung', 'nya🤗', 'gpdipulauseribumasjid']","['yodisss', 'memang', 'beliau', 'nih', 'calon', 'presiden', 'yy', 'banyak', 'pendukung', 'nya🤗', 'gpdipulauseribumasjid']",netral
Calon Presiden PrabowoAja Subianto didoakan oleh para pengusaha Tionghoa agar terpilih menjadi presiden dalam Pilpres 2024 mendatang. #KitaSemuaBersatu #NeruskePakdhe Prabowo Subianto,calon presiden prabowoaja subianto didoakan oleh para pengusaha tionghoa agar terpilih menjadi presiden dalam pilpres  mendatang kitasemuabersatu neruskepakdhe prabowo subianto,"['calon', 'presiden', 'prabowoaja', 'subianto', 'didoakan', 'oleh', 'para', 'pengusaha', 'tionghoa', 'agar', 'terpilih', 'menjadi', 'presiden', 'dalam', 'pilpres', 'mendatang', 'kitasemuabersatu', 'neruskepakdhe', 'prabowo', 'subianto']","['calon', 'presiden', 'prabowoaja', 'subianto', 'didoakan', 'pengusaha', 'tionghoa', 'terpilih', 'menjadi', 'presiden', 'pilpres', 'mendatang', 'kitasemuabersatu', 'neruskepakdhe', 'prabowo', 'subianto']","['calon', 'presiden', 'prabowoaja', 'subianto', 'didoakan', 'pengusaha', 'tionghoa', 'terpilih', 'menjadi', 'presiden', 'pilpres', 'mendatang', 'kitasemuabersatu', 'neruskepakdhe', 'prabowo', 'subianto']",netral
